sizeCol,sizeRow,title,number,solution,difficulty,colClues,rowClues
25,35,Badger,18937,http://static.nonograms.org/files/nonograms/large/barsuchonok2_12_1_1p.png,5/10," , , , , ,5, , , , ,3,6, , , ,1,3,8, , , ,2,9,4, , , ,2,11,2, , , ,6,12,2, , , ,6,14,1, , ,6,2,10,2, , , ,4,13,2, , , ,19,3,2, ,8,9,3,1,1,7,6,2,1,2,2, ,5,6,3,3,2, , ,2,10,4,2, , , ,8,5,10, , , ,9,13,4, , , ,11,16,1, , , ,9,9,5, , , ,7,3,4, , , ,5,15,2, , , , ,18,6, , , , ,9,18, , , ,9,4,12, , , , , ,21, , , , , ,18"," , , , , , , , , ,1,1,1,2, , , , , , , , , ,2, , , , , , , , , , , , , , , , , , , , ,2,6,6,5,4, , , , , , , ,2,1,2,2, , , , , , , , , , , ,2,3,3,3, , ,3,1,3,2,2,3,4, , , , , ,1,2,3,3,1,2,1, , , , , , , , , , ,4,5,4,4,9,9,5,3,1,3,4,3,2,14,13,13,14,16,6,5,2,3,1,2,1,2,2,2,3,2,3, , , , ,4,4,4,5,5,4,5,4,4,2,2,3,3,3,3,3,3,3,5,5,4,3,3,3,4,9,7,6,4,3,2,6, ,2, ,4,4,4,4,4,4,5,5,6,2,3,3,3,3,2,2,2,2,5,5,5,4,4,3,2,2,2,3,3,3,2,2,7,3,4"
34,27,Night predator,18938,http://static.nonograms.org/files/nonograms/large/nochnoy_hishnik2_12_1_1p.png,5/10," , , , , , , ,1, , , , , , ,2,5, , , , , , ,2,9, , , , , , , ,13, , , , , , , ,14, , , , , , ,15,1, , , , , , , ,19, , , ,1,4,1,4,1, , , , , ,4,5,4,1,1,2,1,1,2,1,1,2,1,2,1,1,2,1,2, , , ,2,1,5,2,2, , , , ,3,4,4,3, , , , ,4,2,2,4, , , , , ,6,7,6, , , , , ,2,19,2, , , , , ,2,19,2, , , , ,2,7,7,2, , , , ,3,3,4,3, , , , , , ,4,4, , , , , ,5,5,5, , , , ,7,8,3,3, , , , , ,3,17,3, , , , , ,3,13,3, , , , , ,3,9,3, , , , , ,3,5,3, , , , , , ,3,2, , , , , ,1,7,1, , , , , , ,5,5, , , , , , ,2,2, , , , , , ,6,6, , , , , ,9,7,9, , , , , , ,3,3, , , , , , , ,27"," , , , , , , , ,6,6,6, ,6,8,6, ,6,6, , , ,2, , , , , , , , , , ,2,2,5,1,2,2,8,4,1,4,8,2,2,6,4, ,3,1,1, , , , , , ,4,7,3,3,4,4,1,1,7,5,3,4,7,1,1,2,4,5,5,7,4, , , , , , ,3,2,4,4,4,2,4,4,6,6,6,6,6,4,4,4,4,5,2,2,2,2, , ,7,12,14,2,1,2,2,2,1,4,4,2,1,1,1,2,4,3,2,2,2,1,2,2,14,11,6,1,1,1,1,1,1,1,1,2,3,5,2,1,1,1,2,5,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,4,4,1,1,1,1,1,1,1,1,1,1,4,4,4,1,1,1,1,1,1"
40,45,Sweet dreams,18807,http://static.nonograms.org/files/nonograms/large/sladkie_gryozi_12_1_1p.png,6/10," , , , , , , , ,45, , , , , , , ,11,25, , , , , , , ,8,23, , , , , , , ,8,20, , , , , , , ,6,18, , , , , , , ,6,18, , , , , , ,6,4,16, , , , , ,4,1,2,15, , , , , ,3,4,2,12, , , ,2,1,2,2,1,11, , , , ,2,2,4,3,8, , , ,1,4,2,1,6,6, , , ,1,7,4,1,7,5, , ,3,4,4,1,2,7,4,1,3,1,2,1,1,1,8,3,2,2,2,2,1,2,1,2,2, ,2,2,3,3,1,3,2,1, , , , ,2,6,2,3,2, , , , , ,2,2,4,2, , , , , ,2,1,1,3, , , , , , ,2,6,4, , , ,1,2,2,1,3,1, , , ,1,2,6,2,1,1, , ,2,1,2,2,3,1,3, , ,2,2,3,2,1,2,1, , , , ,3,2,5,2,3, ,4,3,3,1,2,2,3,2, ,6,3,2,2,3,1,2,2,6,2,2,1,1,1,3,3,2,5,3,2,1,1,1,3,1,3, , , , ,5,4,1,15,2, , , ,4,6,5,4,11,1, , , ,3,8,4,3,8,2, , ,2,4,3,2,3,6,3, , ,1,4,4,2,3,6,4, , , ,4,5,2,3,6,5, ,1,4,4,1,2,3,6,6, ,5,4,1,2,3,6,5,1, , ,4,4,3,3,6,5,1, , , ,4,4,4,5,8,9"," , , , , , , , , , , , , , , , , , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3,2,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,1,3, , , , , , , , , , , , , , , , ,14, , , , , , , , , , , , , , , , , , , , , , ,1, , ,2,3,3,4,4,6, , ,8,8, , , , ,10, , , ,13,2,15, , , , , , , , , , , , , , , , , , , , ,1,1,2,2,1,1,1,3,2,7, ,7,2,2,8, , , ,3,11,11,12,2,1,2,16, , , , , , , , , , , , , ,1,1, , , , ,2,3,3,2,1,1,1,1,2,1,6,2,1,1,2,9, , ,1,5,2,2,3,2,3,4,17,13,11, , , , ,4,4, ,2,2,1,2,2,1,1,1,1,2,12,1,2,2,2,1,2,4,1,2,3,2,2,3,3, , ,1,1,3,2,3,1,2,2,4,7,5,9,8,7,7,1,2,2,2,2,2,1,1,3,3,2,2,3,2,9,2,1,5,2,8,5,2,3,3,2,2,3,2,10,10,1,1,2,2,2,1,2,4,2,5,5,8,6,4,3,4,4,5,4,3,3,6,4,2,2,2,2,2,2,6,3,2,3,2,4,5,6,3,5,2,6,2,8,5,4,5,4,2,2,2,2,5,5,4,4,3,4,5,4,4,1,2,3,4,4,4,1,1,7,2,2,2,2,1,2,3,4,1,3,3,1,2,3,4,5,6,7,1,7,10,1,2,3,4,5,6,1,1,9"
45,41,Ballerina,18809,http://static.nonograms.org/files/nonograms/large/balerina30_12_1_1p.png,6/10," ,4, ,3,3,2,5,2,6,3,6,3,5,4, ,9, ,9, ,9,5,7,5,6,4,5,5,3, ,4, ,5, ,7, ,9, ,11, ,14, ,16, ,19, ,21, ,23,7,19,7,18,7,18,2,17, ,15, ,12, ,8, ,3, ,2, ,3, ,3, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1, ,1"," , , , , , , , , , , , , , , , , , , , , ,3,5, , , , , , , ,3, , , , , , , , , , , , , , , , , , ,1,1,1,1,2,1,1,2,1,1,2,2,1,2,3,8,9,9,9,24,24,25,3,3,3,3,3, , , , , , ,1,2,2,1,2,2,2,2,2,2,3,2,3,3,3,4,6,7,9,10,12,12,14,15,16,20,24,8,5,4,13,11,8,5,2,2,1,2,1,1,1"
53,42,Crazy onion,18810,http://static.nonograms.org/files/nonograms/large/vzbesivshiysya_luk_12_1_1p.png,5/10," , , , ,1, , , , ,1, , , , ,2, , , ,2,1, , , ,1,1, , ,1,2,1, , ,2,2,2, , ,2,2,2, , ,2,2,1, ,2,2,1,2, , , ,6,2, , , ,6,2, , , ,5,2, , , , ,7, , , , ,7, , , , ,6, , , , ,6, , , , ,6, , , , ,6, , , , ,7, , , , ,7, , , , ,9, , , , ,12, , , , ,16, , , , ,18, , , , ,19, , , , ,20, , ,2,11,3, , ,3,8,3, , ,3,6,3,4,4,6,3,6,6,5,4,3,5,15,4,4,4,1,17,4,9,1,1,1,1,1,27,1, , ,1,1,24,1,5,2,2,5, ,5,1,1,5, ,6,1,1,5, , , ,5,5, , , ,6,5, , , ,6,6, , , , ,17, , , , ,17, , ,4,5,5, , ,3,2,4, , , ,4,4, , , ,3,4, , , ,3,4, , , ,3,4, , , ,4,5, , , ,6,6, , , ,5,4"," , , , , , , , , , , , , , , , ,3,4,4, , , , , ,5,4,3,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,5,6,7,10,21, , ,4, ,18,8,6,4,1, , , , , , , , , , , , , , , , , , , , , , ,3,9,13,17,4,4,4,3,3,5,2,31,34,26,30,5,3,2,3,4, ,15,11,4, , , , , , , , , ,2,2,7,4,4,6,3,3,3,2,2,3,7,23,21,10,7,4,3,3,3,4,4,3,3,4,7,15,20,29,9,3,2,3,3,3,3,5,2,4,1,1"
30,35,Bedroom in Arles - van Gogh,18811,http://static.nonograms.org/files/nonograms/large/spalnya_v_arle_van_gog_12_1_1p.png,6/10," ,1,4,1,1,2,1,1,3,1,1, , , , ,10,2,5,1,2,1,1, , , ,1,1,4,1,8,1,1,1, , , , ,1,1,3,1,1,1,1, , ,1,1,3,1,2,1,4,1,1, ,1,10,1,1,1,3,1,2,1,1, , ,1,1,3,1,12,1,2,1,1,1,1,3,1,2,1,2,2,3,1,1, , ,2,2,2,3,2,2,1,1,1, , , , , ,6,3,6,1,1,1, , , , , , ,4,8,1,1,2, , , , , ,1,1,7,2,3,1, , , , , , ,5,6,1,1,1, , , ,2,1,3,2,1,3,1,2, , , ,1,1,2,3,4,9,2,1, , , ,3,3,1,3,2,3,3,2, , ,2,1,1,1,1,1,3,5,2,3,1,1,1,1,2,1,1,1,2,2, ,3,7,1,2,1,1,1,1,2,1, , ,2,8,1,3,1,1,1,2,1, , ,2,8,5,1,1,1,1,2,1,2,1,2,1,5,1,1,1,1,2,1, , , , ,19,2,1,1,1,2,1, ,1,1,2,1,1,3,6,1,2,1, , , ,1,2,1,3,3,3,2,1, , , , ,1,1,1,1,3,2,2, , , , ,1,1,1,3,1,15,1, , , , , ,3,1,1,1,1,15, , , ,1,2,1,1,1,2,2,2, , , ,2,1,1,1,1,2,1,1"," , , , , , , , , , , , , , , , , , , , , , ,3, , , , ,2, , , , , , , , , , ,1, , ,10,10, , ,1, , , , , , , , , , , ,3,3, , , ,1, , , , , , , , , , ,1,1,1,2,1,8,3,1,9, , , , ,2, ,3, , ,2,3,1,12,1, ,1,2, , , , , ,1, , ,9,1,1,1,1,1,1,1,1,5,6,1, , ,1,1,1,3,2,1,1,1,2,2,4,1,4,1, , , ,11,1,6, ,4,2,1,1,3,3,1,1,3,3,1,9, ,3,5,7,4,1,6,10,2,1,1,1,5,1,1,3, , , ,3,1,2,1,1,1,1,14,1,1,1,13,1,1,5,1,8,18,3,1,1,2,3,5,3,2,6,1,9,1,8,1, , , ,9,1,4,10,1,3,4,1,2,3,8,3,2,1,2,2,1,1,3,8,14,15,2,2,2,2,2,2,2,2,2,3,16,28,2,2,2"
20,20,Cow,18814,http://static.nonograms.org/files/nonograms/large/korova28_12_1_1p.png,5/10," , , , ,2,2, , , ,1,1,3, , ,1,1,3,4, , ,2,8,1,1, ,2,1,5,1,1,2,5,1,1,4,1, , ,4,2,1,8, , ,1,3,3,3, ,1,5,1,3,3, , ,2,2,3,1,3,1,1,1,3,1,1,1,1,2,3,2, , , ,1,3,6, , , ,2,6,3, , ,1,3,3,3,1,3,3,3,1,2, ,3,3,2,1,2, , ,2,2,2,2, , ,2,2,1,1, , , , ,1,1"," , , , , , , , ,2, , , , , , , , , , , , , ,1,5,1,2, ,4,1,3, , , , , , , , , , , ,1,1,1,1,4, ,1,1,1, ,3, ,4,2,2,3, ,1,3,7,5,4,2,2,2,7,2,1,2,5,1,8,2,5,5,3,4,3,4,1,1,6,3,4,2,2,1,5,4,8,4,6,3,1,1,1,3,8,5"
45,45,Boy and his true friend,18816,http://static.nonograms.org/files/nonograms/large/malchik_i_ego_verniy_drug_12_1_1p.png,6/10," , , , , , ,9,1,2,1,23, , , , , ,2,5,4,2,1,20, , , , , ,5,3,1,2,3,19, , , ,1,5,3,1,2,2,2,18, , , ,1,2,5,1,2,2,2,17, , , , , ,2,2,4,4,2,16, , , , ,2,3,6,1,3,2,15, , , , , ,2,4,9,3,1,15, , , , , ,1,5,10,4,2,14, , , , ,2,5,1,7,1,2,13, , , , ,2,5,1,6,1,2,10, , , , , ,2,6,2,5,9,8, , , , , , ,2,4,2,16,7, , , , , , ,2,5,2,16,6, , , , ,2,2,2,1,4,16,5, , , , , ,2,2,4,4,18,5, , , , ,2,1,4,2,1,20,4, , , , , , ,2,2,4,20,3, , , , , , ,3,2,3,22,3, , , , , ,3,2,1,14,7,3, , , , , , ,3,2,11,7,3, , , , , , ,3,2,9,7,3, , , , , ,3,2,3,6,7,3, , , , ,3,2,4,3,4,6,3, , , , , , ,3,6,7,6,3, , , , ,2,8,3,2,4,5,3, ,2,2,5,3,6,2,1,2,1,3, , ,1,2,5,4,2,2,1,1,3, , ,1,2,1,3,3,2,1,2,3, , ,1,2,3,3,2,1,2,4,3, , , ,1,2,2,1,5,1,3,4, , , ,1,2,4,5,1,6,2,4, , ,1,2,2,6,1,2,2,4,3,1,2,1,2,1,3,1,5,3,2,3, ,2,2,2,1,4,2,3,4,2,2, , ,2,8,2,2,2,2,2,2,2, , , ,3,5,3,3,7,2,2,1, , , , ,5,4,6,4,3,2,4, , , ,8,2,1,1,4,2,2,5, , , ,11,2,1,2,2,4,2,3, , , , ,11,1,1,2,10,2,2, , , , , ,11,4,1,6,9,1, , , , , ,10,1,2,1,6,1, , , , ,9,4,3,1,2,2,1, , , ,9,5,1,6,1,2,3,1"," , , , , , , , ,2, , ,1, , , , , , , , , , , , , ,2, , ,5, ,8, , , , , , , , , , , , , , , , , , , , , , ,4,2, ,3, , , ,9, , , , , , , ,1,1,2,3, ,1, ,10, , , , , , , , , , , , , , , , , , , , ,2,2,1,2,1,6,2,2,1,2, , , , , ,4,1,1,1,2,2,4,2, ,1,9, , , , , , , , , , , , , , , , , , ,2,1,8,3,1,2,1,3,4,4,2,4,3,5, , ,5,21,18,3,13,14,3,10,6,1,9, , , , , , , , , , , , , , , ,2,1,1,2,8,3,3,2,6,3,3,4,4,3,4,4,4, ,2,7,1,1,12,3,1,12,1,13,1,1, ,10, , ,11, , ,14, , , , , , ,2,2,2,3,6,2,2,1,3,2,2,2,7,7,6,3,2,1,2,8,1,3,1,2,3,1,1,2,1,1,2,10,8,10,11,13,12,13,10, , , , , , ,2,7,9,20,9,4,4,1,4,5,1,1,2,6,2,8,3,3,5,16,2,1,2,1,2,2,2,4,3,1,1,9,1,11,13,3,14,12,3,16,17, , , ,5,18,5,9,3,1,2,2,2,4,3,1,2,3,1,2,1,2,2,11,2,2,2,5,7,2,1,2,3,3,2,4,1,2,3,3,2,5,4,2,12,2,34,36,37,37,11,9,8,8,7,7,7,6,4,1,1,4,2,2,1,1,6,2,2,1,7,3,2,1,1,2,2,5,5,2,2,5,2,2,2,1,4,5,5,7,5,3,3,6"
15,10,Waiter,18819,http://static.nonograms.org/files/nonograms/large/oficiant8_12_1_1p.png,3/10," , ,5, ,2,3,1,1,2,1,1,1,1,1,1,4,2,1,2,2,3, ,3,3, ,2,4, ,1,4, , ,5, , ,5, , ,6, ,2,2, ,2,3"," , , ,2,2, ,1, , , , , , ,1,1,1,1,2, ,3, , , ,2,5,3,1,7,3,4,1,4,3,1,3,4,5,1,11,4"
10,15,Hummingbird,18820,http://static.nonograms.org/files/nonograms/large/kolibri20_12_1_1p.png,4/10," , , , ,1, , ,2,1,1, ,1,4,2,3, ,1,3,3,1, ,1,1,5,1, , , ,4,5, ,2,3,1,2,1,1,3,1,2, ,2,2,2,4, ,4,1,2,3"," , ,1, , , , , , , , , , ,1, , ,1,2,1, ,1,1, , , , , ,3,1,1,1,2,1,2,1,2,1,4,5,2,4, ,1,1,1,6,2,1,2,3,1,2,2,1,1,1,7,3,2,1"
15,25,Mr. Jingles,18821,http://static.nonograms.org/files/nonograms/large/mister_dzhingls_12_1_1p.png,5/10," , , , , ,2,3, , , ,1,1,1,1, , , , , ,1,2, , , , , ,1,1, , , , , ,1,2, , , , , ,2,3, , , , , ,2,3, , , , , ,2,3, , , , , ,6,2, , , , , ,9,2, , , , , ,13,3,3,3,1,4,2,2,1, , ,7,1,4,3,2, , , , ,5,1,6, , , , ,3,1,6"," , , ,1, , , , , ,1, , , , , , , , , , , , , , , , , , ,1, ,1, ,1,1,1,2,1, , , , , , , , , , , , , , , ,3,4, ,2,5,3,2,1,2,3,1,1,1,2,1,2, , , , , , , ,3,5,7,3,11,6,1,1,4,2,2,1,5,4,3,2,3,3,5,2,2,1,1,1,1"
20,10,Seahorse,18825,http://static.nonograms.org/files/nonograms/large/morskoy_konek14_12_1_1p.png,5/10," ,2,1,2, , ,2,2, , ,1,1,1,1,1,1, ,2,1,1, ,1,2,1, ,2,2,1,1,3,1,1, ,1,3,2, , ,3,2, ,1,3,2, ,1,1,2, ,1,3,3, , ,2,3, ,1,1,3,1,2,1,1, ,2,3,1, ,2,1,1, , ,2,1, , , ,6"," , ,1, , , , , , , , , ,1,2, ,1, , , , , , ,3,2,1,3, ,1, , , , ,2,1,2,2, ,1,2, , ,4,1,1,1,1,2,2,1, , ,1,1,1,1,1,2,6,3, ,2,1,2,1,1,1,6,1,1,8,3,2,1,3,2,1,1,1,1,3"
43,38,Boxer,18830,http://static.nonograms.org/files/nonograms/large/boksyor5_12_1_1p.png,6/10," , , , , ,4, , , , , ,9, , , , ,13,3, , , ,3,12,2, , , , ,15,2, , , , ,17,2, , , , , ,20, , , , , ,18, , , , , ,20, , , , ,9,7, , , , ,1,6, , , ,4,3,7, ,1,2,2,3,2, , ,1,3,1,1,1,1,1,3,2,1, ,1,1,1,1,1, , , ,2,1,2, , ,4,6,3,2, ,9,2,2,2,2, ,9,3,2,2,1, ,10,1,2,1,3, ,11,1,2,1,4, , , , ,23,2, , , ,15,3,2, , , ,14,8,2, , , , ,25,2, , , ,11,12,2, , , ,10,13,2, , , ,8,15,2, , , ,5,16,1, , , , ,16,2, , , , ,16,2, , , , ,14,1, , , , ,13,2, , , , ,13,2, , , ,6,3,6, , , , ,1,2, , , , ,2,2, , , , ,1,2, , , , ,1,2, , , , ,6,7, , , ,13,3,3, , , , ,28,6"," , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , ,2, , ,10, , , , , , , , , , , ,2,7,1, , , , , , , , , , , , , , , , , ,1,2,1,6, ,9,2,10,9, , , ,7,7,7, , , ,6,2,2,1, , , , , , , , , , , , , , , ,1,1,2,5,1,9,1,2,1,1, ,8,8,1,1,2,12, , ,3,2,3,2, ,2, , , , , , , , , , , , , ,1,4,2,2,2,1,1,2,3,1,9,1,1,1,1,2,2,11,10,1,2,2,2,5,1,3, , , , , , , , , , , , ,3,3,1,2,1,4,2,2,1,2,1,1,1,2,1,2,1,3,3,2,3,2,2,2,2,2,2, , , ,4,8,10,12,13,13,13,13,11,11,12,6,4,4,8,9,11,14,15,14,14,12,12,11,11,10,9,7,2,1,2,3,1,3,2,3, , ,1,1,1,1,1,1,1,2,2,2,2,2,2,2,3,3,3,3,6,3,1,1,1,1,1,1,1,2,1,2,1,1,1,1,4,3,2,1"
10,10,Double Portrait,18834,http://static.nonograms.org/files/nonograms/large/dvoynoy_portret_12_1_1p.png,3/10," , ,8,3,1,3, ,1,2,2,3,1,1,1,1, ,1,1, ,2,2, ,1,2, ,3,2,1,3,1"," , , , , ,2, , , , , ,2, , ,1,1, ,2, , ,6,1,2,1,2,1,1,3,4, ,2,3,1,1,1,1,4,1,1,2"
30,20,Police Officer,18835,http://static.nonograms.org/files/nonograms/large/policeyskiy2_12_1_1p.png,5/10," , , , ,5, , , ,5,2, , , ,8,2, , ,6,3,2, ,5,2,2,2, , ,5,3,3, ,6,1,4,2, , , ,13,3, , ,9,2,3, , ,9,1,2, , ,2,8,2, , ,3,6,2, , ,3,2,2, ,3,2,4,2,3,1,2,1,3, ,1,1,1,3,1,2,1,1,2, , ,2,1,1, ,1,3,1,1, ,1,1,1,1, , ,3,1,1, , ,3,1,1,3,2,1,2,1, , ,10,5,1, , ,7,9,1, ,8,1,6,1, , ,2,14,1, ,3,2,9,1, , ,7,7,1, ,7,4,4,1"," , , , , , , , ,1,1, , , , , , , , , , , , , , , , , , ,2,2,1, , , , , , , , , , , , , , ,4, ,3,1,6,9, , , , , , , , , , , ,7, , ,4,3,8,5,1,2,2, ,2, , , , , , , , ,2,14,13,2,2,2,1,1,1,3,6,2, , , , , , , ,6,1,4,2,2,4,2,1,1,1,8,4,1, , , ,3, , ,4,3,4,5,4,4,1,2,2,5,2,1,4,3,2,3,7,3,3,2,7,8,3,2,2,2,9,3,1,1,1,7,7,7,8,7,6,3,3,15"
15,15,Kitten with Yarn,18837,http://static.nonograms.org/files/nonograms/large/kotenok_s_klubkom2_12_1_1p.png,4/10," , ,3,2, ,1,1,7, , ,3,8,5,2,4,1, , ,10,3, ,8,1,2, , , ,11, , , ,12,2,2,4,2,2,2,2,2, ,2,2,1, , ,1,2, ,2,2,1, , ,3,4, , ,4,2"," , , , , , , , , , , , , ,2, , , , , , , , , , , ,4, , ,2,1, ,1, ,5, , ,8,1,2, ,3,3,4,2,3, ,3,1,1,6,6,1,7,6,10,2,3,3,1,2,4,3,9,1,1,1,1,2,1,1,1,2,4,2,2"
44,45,Witch,18840,http://static.nonograms.org/files/nonograms/large/vedmochka9_12_1_1p.png,5/10," , , , ,32,10, , , , ,31,9, , , ,30,2,8, , ,10,18,3,6, , ,10,15,1,10, , ,5,1,15,8, , , ,7,17,9, , , , ,29,15, , , ,20,5,15, , , ,19,4,16, , ,18,2,12,3,12,1,1,10,2,3, , ,9,10,8,3, , ,6,10,8,4, , ,4,11,7,4, , ,3,8,1,11, , ,1,1,10,9, , , ,3,11,8, , ,2,4,12,7, , ,2,4,11,6,8,3,5,2,2,5, ,11,1,5,2,4, ,1,6,5,1,4, , ,1,3,7,3, , ,3,2,5,2, , ,3,3,5,2, , , ,3,6,1, , , ,3,10,1, , , , ,13,1, , , , , ,15, , , , , ,15, , , , , ,15, , , , , ,15, , , , ,4,9, , , , ,4,9, , , ,4,5,3, , , , ,5,4, , , , ,6,11, , , ,2,4,9, , , ,3,2,7, , , ,2,2,6, , , ,2,2,4, , , ,2,2,2, , , , ,2,1"," , , , , , , , , , , , , , , , , , , , ,8, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3, , , , , , , ,4, ,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,10,9,8, , , ,10, , , ,1,3,6, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,11, , , ,1,2,6,8,8, ,9, ,4,5,1,3,2, , , , ,1,2, ,3, , , , , , , , , ,15, ,5,5,5,6,5,3,12,11,11,1,11,11,12,2,3,3,13,23,9,13, ,5,3,7,1,1,1, , ,2,3,2,3,7,12,12,10, , , ,17,16,16,2,14,8,7,6,6,5,6,2,1,2,2,2,1,2,14,3,1,8,3,24,1,20,9,10,2,5,1,7,7,8,9,9,11,14,6,6,6,10,24,26,29,1,2,2,4,6,5,5,4,4,5,4,2,1,2,3,8,8,10,1,17,2,3,1,5,2,12,11,9,6,3,2,1,2,1,2,3,3,4,5,6,7,5,4,2,1"
20,20,Daffodil,18841,http://static.nonograms.org/files/nonograms/large/narciss13_12_1_1p.png,5/10," , ,2,7,1,2,2,1,2,2,1,1,2,1, ,2,1,1,1,1,2, ,3,1,1,1,1,3, ,2,1,1,1,1,2, , , , ,2,6,4, , , ,1,2,10,1, , , ,1,10,2,2, , , ,1,2,4,2, , , ,1,2,3,2, ,2,1,1,3,3,1, , , ,1,2,6,3, , , ,3,4,1,1, , ,4,2,1,1,1, , ,8,1,2,1,1, , ,5,1,2,2,1, , ,3,1,1,1,2, , , ,3,2,1,5, , , ,1,2,4,5, , , , ,1,6,6"," , , , , , , ,1,2, , , , , ,1, , , , , ,2, , , , ,1,1,1,2, , ,2, , ,2, ,3,4,1, ,1,1, , ,2,2,1,3,4,3, ,3,1, ,3, ,2,1,3, ,3,3, ,2,1,1,1,2,1,6,1,3,2,1,3,2,3,1,1,2,3,6,9,3,1,1,1,1,1,1,9,2,2,3,2,6,1,2,1,2,1,1,7,7,3,2,2,3,5,2,1,1,3,4,1,5,3,3,4,10"
30,20,Wine,18842,http://static.nonograms.org/files/nonograms/large/vino7_12_1_1p.png,5/10," , , , , ,17, , , ,3,3,2, , ,2,3,4,3, ,1,2,3,4,1, ,3,3,1,5,1, ,2,1,1,7,2, ,4,1,1,4,5, ,3,2,1,2,5, ,2,1,1,1,3,2,2,2,3,1,1,2,2,2,1,1,2, ,2,1,1,5,2,2,2,2,1,1,2, , ,2,7,5,2, ,2,1,1,5,1,2,1,1,2,3,2, , ,2,1,9,2,1,2,2,2,3,1, ,2,1,1,1,5, , ,1,7,3,2, ,1,7,1,1,2, ,1,5,1,3,1, ,1,5,1,1,1, ,1,3,2,2,1, , ,2,5,2,1, , , ,2,2,2, , , ,2,4,3, , , ,4,2,2, , , ,2,8,2, , , ,2,2,2"," , , , , , , , , , , , ,1, ,1, , , , , , , , , , , , , , , , , ,2,1,5, , , , , , , , , , , , , ,2, , ,1,2,1,1, , , , , , , , , ,1,1,2,2,2, , ,2,1,2,1,1, , , , , , , , ,1,1,1,6,2, , ,2,1,1,3,6, , , , , , ,2,1,1,6,1,1,3,1,1,5,4,1,1,5,5, ,1, , ,3,2,2,2,1,2,1,2,3,5,1,1,7,1,2,2,10,4,2, ,13,2,1,2,3,4,4,2,14,1,1,1,1,1,1,2,1,7,3, ,1,1,14,6,6,1,1,1,1,1,1,1,2,2,1,1,3,1,2,25,2,5,4,1,2,1,1,1,2,2,1,1,1,1,1,5,6,4,4"
